scenario,batch_index,user_index,bs_index,total_energy,maximum_path_energy,raw_max_delay_s,active_max_delay_s,energy_support_delay_s,rms_delay_spread_s,active_path_count
umi,0,5,5,2.9087970967159635e-13,5.4388713991533263e-14,0.9999999403953552,9.695818334876094e-07,9.695818334876094e-07,1.8092992078017142e-07,16
umi,0,5,6,9.667995871850397e-17,1.8351137547109378e-17,0.9999998807907104,7.750599252176471e-06,7.750599252176471e-06,4.919444951090763e-07,16
umi,0,5,7,1.0188305678198085e-14,3.7539394844314424e-15,0.9999999403953552,1.7271125898332684e-06,1.7271125898332684e-06,1.5122351129040628e-07,16
umi,0,5,8,2.518620601529179e-15,5.82305610963296e-16,0.9999998807907104,2.0896609385090414e-06,2.0896609385090414e-06,2.4784514882676246e-07,16
umi,0,5,9,2.8570802419394447e-15,5.967649927685189e-16,1.0,1.1745320307454676e-06,1.1745320307454676e-06,1.1982855451012464e-07,16
umi,0,5,10,9.763687724663404e-16,1.7333076074659123e-16,1.0,1.1685345953083015e-06,1.1685345953083015e-06,2.419913303416931e-07,16
umi,0,5,11,1.571601803496636e-14,2.865864826267356e-15,1.0,9.163599088424235e-07,9.163599088424235e-07,1.820235247922874e-07,16
umi,0,5,12,7.259390273174542e-14,2.347735450058258e-14,1.0,2.165811565646436e-06,2.165811565646436e-06,6.936103463080823e-07,16
umi,0,5,13,8.789922190707598e-15,4.6685355912070084e-15,0.9999999403953552,1.7523647102279938e-06,1.7523647102279938e-06,1.6787161752068028e-07,16
umi,0,5,14,7.210078347055698e-14,2.3750846192657944e-14,1.0,1.1087043958468712e-06,1.1087043958468712e-06,7.205398073668632e-08,16
umi,0,5,15,1.2100365172587163e-15,4.555783647466199e-16,0.9999998211860657,1.309924641645921e-06,1.309924641645921e-06,3.0054701716584985e-07,16
umi,0,5,16,1.667632486859156e-15,4.1297287219752466e-16,1.0,2.964240593428258e-06,2.964240593428258e-06,4.1544956207735336e-07,16
umi,0,5,17,4.223293590195248e-16,1.0412996228348291e-16,0.9999998807907104,1.4076040315558203e-06,1.4076040315558203e-06,1.3409401551543753e-07,16
umi,0,5,18,1.0313317599019642e-10,2.7428434523635303e-11,1.0,5.303315901983296e-07,5.303315901983296e-07,5.4996325538358934e-08,16
umi,0,5,19,4.735622549012123e-14,1.818234148312503e-14,1.0,3.980134351877496e-06,3.980134351877496e-06,9.543376474380827e-07,16
umi,0,5,20,5.899082008417468e-15,1.3329951249727609e-15,0.9999999403953552,6.040704647602979e-07,6.040704647602979e-07,1.5525598822800378e-07,16
umi,0,6,0,1.1019765853889775e-15,2.5623641332993123e-16,0.9999999403953552,2.857813967693801e-07,2.857813967693801e-07,4.80305120827594e-08,16
umi,0,6,1,8.435939270451652e-14,3.4918536839139216e-14,1.0,8.044763148973288e-07,8.044763148973288e-07,1.422992128038514e-07,16
umi,0,6,2,4.894305383560877e-17,2.6356412844385268e-17,0.9999998807907104,2.4794919681880856e-06,2.4794919681880856e-06,1.599892045823137e-07,16
umi,0,6,3,2.1998644023276495e-15,4.1758668713099843e-16,0.9999998211860657,1.8177727270085597e-06,1.8177727270085597e-06,1.7904257351937504e-07,16
umi,0,6,4,4.8060232166288757e-17,8.735647654019387e-18,1.0,1.784698611118074e-07,1.784698611118074e-07,5.2275556846008324e-08,16
umi,0,6,5,5.175194160274754e-16,2.426847861463689e-16,0.9999999403953552,1.300665758208197e-06,1.300665758208197e-06,2.256191727255317e-07,16
umi,0,6,6,6.308862232383498e-13,2.392462584380889e-13,0.9999999403953552,5.01362080740364e-07,5.01362080740364e-07,6.880483509159085e-08,16
umi,0,6,7,4.860725239496648e-13,1.7292414787421773e-13,1.0,1.13426222014823e-06,1.13426222014823e-06,1.3369991580370697e-07,16
umi,0,6,8,5.433416472645013e-17,8.211619636980306e-18,1.0,3.0219584914448205e-06,3.0219584914448205e-06,7.798659286551383e-07,16
umi,0,6,9,2.570696393919911e-16,5.91390330490174e-17,0.9999999403953552,5.382285621635674e-07,5.382285621635674e-07,6.546198477014695e-08,16
umi,0,6,10,1.525831712730117e-17,1.3018261951768768e-17,0.9999998807907104,3.970120815210976e-06,3.970120815210976e-06,5.44311186106571e-07,16
umi,0,6,11,7.621492887741533e-14,1.737509536746916e-14,1.0,5.092253445582173e-07,5.092253445582173e-07,7.499524528173635e-08,16
umi,0,6,12,2.2762735836655465e-14,4.534345243571193e-15,0.9999999403953552,1.1946979157073656e-06,1.1946979157073656e-06,2.7919211506629737e-07,16
umi,0,6,13,4.754411024848664e-16,1.2541439808799108e-16,0.9999999403953552,1.4845487612547004e-06,1.4845487612547004e-06,2.5759551522262875e-07,16
umi,0,6,14,8.170114589184243e-14,2.993301610808123e-14,1.0,1.310769107476517e-06,1.310769107476517e-06,4.402075983532118e-08,16
umi,0,6,15,3.218101156314258e-15,5.395845513564597e-16,1.0,5.115594490234798e-07,5.115594490234798e-07,1.0265809014172177e-07,16
umi,0,6,16,4.2848771221804714e-13,7.193589257256661e-14,1.0,7.919596214378544e-07,7.919596214378544e-07,1.6077012246641612e-07,16
umi,0,6,17,4.1477851297919155e-13,2.5270427026977127e-13,0.9999999403953552,3.7780696402478497e-06,3.7780696402478497e-06,6.429049833525085e-07,16
umi,0,6,18,1.4549472005326962e-14,4.4601451573917164e-15,1.0,5.717445219488582e-07,5.717445219488582e-07,5.143951507078811e-08,16
umi,0,6,19,2.150030989021774e-14,5.310792394231951e-15,1.0,5.498075097420951e-07,5.498075097420951e-07,8.525023611047203e-08,16
umi,0,6,20,3.556121116612784e-14,7.59649555580463e-15,1.0,9.795547839530627e-07,9.795547839530627e-07,1.3166610290683065e-07,16
umi,0,7,0,3.8884684185986716e-15,1.1103575969846516e-15,0.9999999403953552,6.927073741280765e-07,6.927073741280765e-07,1.5966718816172407e-07,16
umi,0,7,1,4.7884164062339375e-15,2.619077753678316e-15,0.9999999403953552,5.67367624171311e-06,5.67367624171311e-06,5.656946211962314e-07,16
umi,0,7,2,1.0655604405989409e-15,3.015059303772597e-16,0.9999999403953552,6.522911917272722e-07,6.522911917272722e-07,7.720562571386703e-08,16
umi,0,7,3,7.345316869260573e-15,2.262261524757416e-15,0.9999998807907104,6.557017513841856e-06,6.557017513841856e-06,1.1049389356164747e-06,16
umi,0,7,4,1.352733190281728e-16,4.911445436654441e-17,1.0,5.91570710639644e-07,5.91570710639644e-07,9.54476207174345e-08,16
umi,0,7,5,1.1635890698805765e-16,2.9621718238605695e-17,1.0,1.7992928178500733e-06,1.7992928178500733e-06,5.1289402522336e-07,16
umi,0,7,6,4.671044468766565e-13,1.865260468867161e-13,0.9999999403953552,7.365264991676668e-06,7.365264991676668e-06,2.228079244886963e-07,16
umi,0,7,7,4.854106570368917e-13,1.3483800935607665e-13,0.9999999403953552,1.2934739288539276e-06,1.2934739288539276e-06,1.933951347551406e-07,16
umi,0,7,8,1.7631515002131952e-15,2.700758199573232e-16,1.0,5.732493946197792e-07,5.732493946197792e-07,1.165731364532151e-07,16
umi,0,7,9,1.4278719282223963e-16,4.754397256427368e-17,0.9999999403953552,3.2869456845219247e-06,3.2869456845219247e-06,2.2187122427843774e-07,16
umi,0,7,10,7.24432111706552e-14,1.7785728469968572e-14,1.0,4.003979938715929e-06,4.003979938715929e-06,8.974072017394781e-07,16
umi,0,7,11,2.820879354072638e-17,6.913942000729566e-18,0.9999998807907104,4.898491170024499e-06,4.898491170024499e-06,4.56526082029741e-07,16
umi,0,7,12,1.0700874581596582e-13,5.438883257614588e-14,1.0,3.951715370931197e-06,3.951715370931197e-06,2.750051513219658e-07,16
umi,0,7,13,4.528468833178813e-15,2.0243102763576595e-15,0.9999996423721313,4.901212378172204e-06,4.901212378172204e-06,1.8481666610898749e-06,16
umi,0,7,14,4.333487102252477e-12,1.6692977295590383e-12,1.0,7.972610092110699e-07,7.972610092110699e-07,8.995281456027664e-08,16
umi,0,7,15,5.982855104577978e-17,2.3528025904076575e-17,0.9999999403953552,2.187449354096316e-06,2.187449354096316e-06,5.862073028392156e-07,16
umi,0,7,16,1.133834728715569e-12,2.519638143960723e-13,1.0,6.161925512060407e-07,6.161925512060407e-07,1.5312389964987734e-07,16
umi,0,7,17,1.9775748672845367e-14,1.1785607110733915e-14,0.9999999403953552,7.136969088605838e-06,7.136969088605838e-06,1.8579993404217767e-07,16
umi,0,7,18,2.4955991395003302e-14,1.1252951288885996e-14,1.0,3.5612372357718414e-06,3.5612372357718414e-06,5.543774497390244e-07,16
umi,0,7,19,3.614081964138016e-14,7.237045266176006e-15,1.0,3.2996558729792014e-06,3.2996558729792014e-06,3.0485497173822083e-07,16
umi,0,7,20,4.817008064776327e-14,1.8690069972368203e-14,0.9999999403953552,1.8990981516253669e-06,1.8990981516253669e-06,1.5995858559092056e-07,16
umi,0,8,0,4.563316087506981e-16,8.772937948650013e-17,1.0,1.9521123704180354e-06,1.9521123704180354e-06,4.060693767748217e-07,16
umi,0,8,1,2.3917706629710487e-14,1.657242661786025e-14,0.9999995231628418,3.2459709018439753e-06,3.2459709018439753e-06,4.890728559070612e-07,16
umi,0,8,2,5.09728991474791e-15,1.2470508211004849e-15,1.0,3.4008887723757653e-06,3.4008887723757653e-06,1.0565636684931514e-06,16
umi,0,8,3,6.416152605850207e-14,1.8367004830021835e-14,0.9999999403953552,9.966308880393626e-07,9.966308880393626e-07,2.2701274112620795e-07,16
umi,0,8,4,8.064436613652956e-16,1.3526427953381532e-16,0.9999999403953552,6.650040631939191e-06,6.650040631939191e-06,4.181848876223381e-07,16
umi,0,8,5,2.088780231873495e-14,1.7287827256979443e-14,0.9999999403953552,5.856764801137615e-06,5.856764801137615e-06,4.2129933759373836e-07,16
umi,0,8,6,2.5916596739564633e-15,6.887103133138548e-16,0.9999998807907104,4.5583840346807847e-07,4.5583840346807847e-07,1.297049070972437e-07,16
umi,0,8,7,9.730864514757813e-14,3.249380338367011e-14,0.9999999403953552,6.295041657722322e-06,6.295041657722322e-06,3.337776166467553e-07,16
umi,0,8,8,7.693174934174807e-12,2.5301314862669066e-12,0.9999999403953552,7.576939538012084e-07,7.576939538012084e-07,1.6937135871761033e-07,16
umi,0,8,9,2.4940307871569318e-15,1.03980695225842e-15,1.0,4.320455445849802e-06,4.320455445849802e-06,3.394289321318088e-07,16
umi,0,8,10,3.455952833807308e-13,8.821498490452911e-14,0.9999998211860657,2.726102366068517e-06,2.726102366068517e-06,4.620758593136714e-07,16
umi,0,8,11,4.753404394640048e-16,8.936750811926544e-17,0.9999998807907104,1.0036143294200883e-06,1.0036143294200883e-06,1.1102771409589231e-07,16
umi,0,8,12,1.5796684155598216e-15,4.784378781688822e-16,0.9999998807907104,2.2858007469039876e-06,2.2858007469039876e-06,2.842336927647541e-07,16
umi,0,8,13,1.8059809756945818e-16,6.120401334763968e-17,1.0,5.332812520464358e-07,5.332812520464358e-07,1.1552814839937594e-07,16
umi,0,8,14,6.523208480164527e-14,1.8572168068308088e-14,0.9999998211860657,3.0307419365271926e-06,3.0307419365271926e-06,6.456331252782647e-07,16
umi,0,8,15,1.9635198455711716e-14,7.032765059737265e-15,0.9999999403953552,2.0847614905505907e-06,2.0847614905505907e-06,3.007293896876275e-07,16
umi,0,8,16,2.030005440228173e-14,1.065317827036354e-14,0.9999997615814209,1.8026611314780894e-06,1.8026611314780894e-06,5.697108610824378e-07,16
umi,0,8,17,1.570258712964917e-15,6.139159276427608e-16,1.0,1.8527221072872635e-06,1.8527221072872635e-06,5.476173431301994e-07,16
umi,0,8,18,2.1413968717660707e-13,3.7561418547975983e-14,0.9999999403953552,9.915603413901408e-07,9.915603413901408e-07,1.2225069409814372e-07,16
umi,0,8,19,1.1034571837296355e-15,2.1516755766116344e-16,1.0,1.4185351346895914e-06,1.4185351346895914e-06,1.987506316450307e-07,16
umi,0,8,20,1.6240450173867667e-18,4.501441930270564e-19,1.0,6.6434190557629336e-06,6.6434190557629336e-06,4.429097202815013e-07,16
umi,0,9,0,1.4355834065594132e-14,3.5519589724444973e-15,0.9999999403953552,1.8331066939936136e-06,1.8331066939936136e-06,2.2153848234174657e-07,16
umi,0,9,1,1.8081816178529634e-15,9.317065958265765e-16,1.0,2.9570671813416993e-06,2.9570671813416993e-06,2.78341382206423e-07,16
umi,0,9,2,6.147466088578168e-16,1.7838651512029494e-16,1.0,3.1763846664034645e-07,3.1763846664034645e-07,8.059842472796745e-08,16
umi,0,9,3,2.709948693166579e-16,4.128047493923845e-17,0.9999999403953552,2.0386723917908967e-06,2.0386723917908967e-06,4.6773793803164734e-07,16
umi,0,9,4,2.8596050850349183e-14,6.87462316145194e-15,0.9999998807907104,1.0203323199675651e-06,1.0203323199675651e-06,3.4040531083785995e-07,16
umi,0,9,5,9.881202435146457e-15,2.474102770799822e-15,1.0,1.328478219875251e-06,1.328478219875251e-06,2.3620401635704905e-07,16
umi,0,9,6,3.659832505612621e-15,1.33599436275987e-15,1.0,8.69246775891952e-07,8.69246775891952e-07,2.6082603074222923e-07,16
umi,0,9,7,7.336659516112688e-17,1.3616151407244547e-17,1.0,6.523792990265065e-07,6.523792990265065e-07,1.0988584043428372e-07,16
umi,0,9,8,4.257392582814283e-14,6.062820432056314e-15,0.9999999403953552,3.514068566801143e-06,3.514068566801143e-06,5.642771583454176e-07,16
umi,0,9,9,2.043611082224936e-10,3.606349593954228e-11,0.9999999403953552,7.575182507935097e-07,7.575182507935097e-07,2.0723368996407834e-07,16
umi,0,9,10,5.261980331712837e-12,9.503193587959147e-13,1.0,3.6028716294822516e-06,3.6028716294822516e-06,5.932190593316982e-07,16
umi,0,9,11,5.2634831335020976e-11,1.8770811294199774e-11,0.9999998807907104,2.4091968953143805e-06,2.4091968953143805e-06,4.537808477415073e-07,16
umi,0,9,12,1.3426591137886538e-14,2.8580458651312514e-15,0.9999999403953552,1.3319746585693792e-06,1.3319746585693792e-06,3.120460379813294e-07,16
umi,0,9,13,5.260232593687709e-15,3.601731051941634e-15,0.9999998807907104,1.068110123014776e-06,1.068110123014776e-06,2.3208330193846616e-07,16
umi,0,9,14,1.3248251595664893e-16,3.305185425912834e-17,1.0,1.3469945770339109e-05,1.3469945770339109e-05,1.691176192102204e-06,16
umi,0,9,15,2.6740143261792416e-17,4.960708012598914e-18,0.9999998211860657,1.3925454140917282e-06,1.3925454140917282e-06,8.264650888786917e-08,16
umi,0,9,16,6.072155708938396e-12,1.6947684575163713e-12,1.0,5.068733344160137e-07,5.068733344160137e-07,1.6018692850649524e-07,16
umi,0,9,17,3.6012482447498855e-13,8.227444468983727e-14,1.0,3.4047499752887234e-07,3.4047499752887234e-07,9.20033148953468e-08,16
umi,0,9,18,4.4491314755065497e-14,1.137887120682482e-14,0.9999998807907104,1.0955916422972223e-06,1.0955916422972223e-06,4.003365842163073e-07,16
umi,0,9,19,9.315754189297586e-15,2.5123651548514302e-15,1.0,4.380577138363151e-06,4.380577138363151e-06,4.3520721558399793e-07,16
umi,0,9,20,2.343539974936702e-16,4.00529091317077e-17,1.0,5.778205149908899e-07,5.778205149908899e-07,1.6476166270730035e-07,16
umi,0,10,0,1.0636163657501225e-13,3.7467990813893834e-14,1.0,2.0815969037357718e-06,2.0815969037357718e-06,6.502877797128016e-07,16
umi,0,10,1,3.791163825599534e-17,9.50378080572593e-18,0.9999999403953552,3.395868588995654e-06,3.395868588995654e-06,4.4655118764888224e-07,16
umi,0,10,2,2.044864694963692e-13,4.6708720468887147e-14,1.0,6.545832320625777e-07,6.545832320625777e-07,1.8023754688019063e-07,16
umi,0,10,3,7.411649886771989e-17,1.92429672876171e-17,1.0,1.3819383184454637e-06,1.3819383184454637e-06,1.815705898906203e-07,16
umi,0,10,4,9.829951361318297e-16,3.073664454601938e-16,1.0,3.702885351231089e-06,3.702885351231089e-06,4.2394122592225283e-07,16
umi,0,10,5,1.4711041028902175e-14,4.436549360580053e-15,0.9999998211860657,4.311951215640875e-06,4.311951215640875e-06,5.910669538110864e-07,16
umi,0,10,6,7.075090813038085e-16,1.884613896927336e-16,1.0,5.032332524024241e-07,5.032332524024241e-07,1.2091142980134003e-07,16
umi,0,10,7,1.814850781652501e-15,9.275402525172694e-16,0.9999998807907104,2.5792203359742416e-06,2.5792203359742416e-06,6.420129433792001e-07,16
umi,0,10,8,6.219871373839304e-13,4.3587179763930617e-13,1.0,1.9044331338591292e-06,1.9044331338591292e-06,1.585089263164172e-08,16
umi,0,10,9,3.805451129706937e-15,7.813134608218521e-16,0.9999999403953552,4.379291112854844e-06,4.379291112854844e-06,2.5375153224023507e-07,16
umi,0,10,10,3.240053016798518e-12,7.385658382617899e-13,0.9999998807907104,1.1358603160260827e-06,1.1358603160260827e-06,2.3321653475113105e-07,16
umi,0,10,11,9.127837915909185e-14,1.633846764749914e-14,1.0,1.6934465065787663e-06,1.6934465065787663e-06,2.513878862088274e-07,16
umi,0,10,12,6.887018320668907e-15,2.989667797112755e-15,0.9999999403953552,3.052675992876175e-06,3.052675992876175e-06,4.944375789826896e-07,16
umi,0,10,13,1.5141239129717646e-14,4.4834614333307855e-15,1.0,7.702587367930391e-07,7.702587367930391e-07,1.05185119716827e-07,16
umi,0,10,14,3.5082279262144626e-17,7.976750801032612e-18,0.9999998807907104,5.408881406765431e-06,5.408881406765431e-06,7.075717787623108e-07,16
umi,0,10,15,2.183946292552821e-17,4.231181034441446e-18,0.9999999403953552,1.3980441053718096e-06,1.3980441053718096e-06,2.212288004572624e-07,16
umi,0,10,16,1.0948204923902294e-14,3.894324184010528e-15,1.0,2.061813120235456e-06,2.061813120235456e-06,2.8573569664142017e-07,16
umi,0,10,17,8.765288147189946e-15,1.832108971505002e-15,0.9999998211860657,2.056367748082266e-06,2.056367748082266e-06,3.056022054058964e-07,16
umi,0,10,18,6.928023626209636e-16,2.361586355157909e-16,1.0,3.7557119867415167e-06,3.7557119867415167e-06,6.385200315485164e-07,16
umi,0,10,19,1.438542118899919e-13,3.769056396737795e-14,1.0,1.2378923202049918e-06,1.2378923202049918e-06,1.5405761616771085e-07,16
umi,0,10,20,1.5871952089813986e-16,4.352080098410972e-17,1.0,2.6076568246935494e-06,2.6076568246935494e-06,2.6684368774984164e-07,16
umi,0,11,0,4.489061719871069e-15,1.870586290166976e-15,1.0,7.592296697112033e-06,7.592296697112033e-06,4.1882249699807834e-07,16
umi,0,11,1,9.568831645673304e-16,3.4777851972259447e-16,0.9999998807907104,1.719806391520251e-06,1.719806391520251e-06,4.6968492928269666e-07,16
umi,0,11,2,2.389097584350286e-14,4.666271895655471e-15,0.9999998807907104,1.8301872160009225e-06,1.8301872160009225e-06,5.803380901690004e-07,16
umi,0,11,3,2.0265236405538622e-17,5.882309224123338e-18,1.0,1.3531753211282194e-06,1.3531753211282194e-06,4.704829144203937e-07,16
umi,0,11,4,3.295192802871785e-14,7.308261255282306e-15,0.9999999403953552,1.938586592586944e-06,1.938586592586944e-06,5.97504204525792e-07,16
umi,0,11,5,1.4627211169850273e-15,2.9406432241915704e-16,0.9999998807907104,2.4452610887237824e-06,2.4452610887237824e-06,5.474307328924101e-07,16
umi,0,11,6,1.1747118477368841e-14,6.9792893286782596e-15,0.9999998807907104,1.2721645816782257e-06,1.2721645816782257e-06,2.9733588576499134e-07,16
umi,0,11,7,6.09946534397417e-14,1.9017646412191648e-14,1.0,2.087582515741815e-06,2.087582515741815e-06,4.4356594393258486e-07,16
umi,0,11,8,3.371941026166062e-16,7.596617634428153e-17,1.0,2.166638978451374e-06,2.166638978451374e-06,4.0369990913425354e-07,16
umi,0,11,9,3.5122655510439215e-16,4.642177633189239e-17,1.0,2.062303565253387e-06,2.062303565253387e-06,4.388813184788454e-07,16
umi,0,11,10,3.672119472156801e-13,3.0376311817466306e-13,0.9999999403953552,2.316748123121215e-06,2.316748123121215e-06,4.321302568109736e-07,16
umi,0,11,11,2.983309212617264e-11,8.276721322197922e-12,1.0,2.8498147912614513e-06,2.8498147912614513e-06,4.090104097975679e-07,16
umi,0,11,12,1.3813170508560305e-13,5.755146386581325e-14,0.9999997615814209,5.698226686945418e-06,5.698226686945418e-06,2.2062435457892186e-07,16
umi,0,11,13,4.5358170968239983e-14,9.595001185182424e-15,0.9999998211860657,1.1421851695558871e-06,1.1421851695558871e-06,4.417599827735601e-07,16
umi,0,11,14,5.2244469047020184e-14,2.3045489670227293e-14,0.9999998807907104,1.931024144141702e-06,1.931024144141702e-06,4.812138463430642e-07,16
umi,0,11,15,4.0905704915103985e-15,1.5220063978669401e-15,0.9999999403953552,4.3215919731665053e-07,4.3215919731665053e-07,1.2491947011592484e-07,16
umi,0,11,16,8.465707699098061e-17,3.875007650587953e-17,1.0,1.3411136023933068e-06,1.3411136023933068e-06,4.727187344046388e-07,16
umi,0,11,17,3.864912181938911e-15,1.279369680840328e-15,1.0,4.637573056243127e-06,4.637573056243127e-06,2.9749977787536217e-07,16
umi,0,11,18,5.423813619176551e-16,7.716120748395934e-17,1.0,1.8209883023700968e-07,1.8209883023700968e-07,3.1999726438631565e-08,16
umi,0,11,19,1.8813258850944288e-14,4.3411946265429005e-15,1.0,6.471425422205357e-07,6.471425422205357e-07,2.14859507119432e-07,16
umi,0,11,20,1.4338191138374e-15,3.413706625370565e-16,1.0,1.083147139979701e-06,1.083147139979701e-06,2.052198666104826e-07,16
umi,0,12,0,3.685763969157666e-13,2.9992539484977043e-13,0.9999999403953552,2.587928065622691e-06,2.587928065622691e-06,9.177438633920212e-08,16
umi,0,12,1,2.3993349627616957e-16,5.643763322198662e-17,1.0,1.3050716916040983e-06,1.3050716916040983e-06,5.616027889327628e-08,16
umi,0,12,2,8.641007376804966e-14,1.7142452686308082e-14,0.9999999403953552,2.6098580292455154e-06,2.6098580292455154e-06,1.6936539554303334e-07,16
umi,0,12,3,6.456850355374395e-15,1.1427740772716657e-15,0.9999999403953552,2.336412535441923e-06,2.336412535441923e-06,3.748340390602974e-07,16
umi,0,12,4,6.560071253764404e-17,2.406675871086501e-17,1.0,8.768233215050714e-07,8.768233215050714e-07,1.30335938652778e-07,16
umi,0,12,5,3.52557787283417e-17,5.120463472252811e-18,0.9999995231628418,4.361143055575667e-06,4.361143055575667e-06,4.954631358684272e-07,16
umi,0,12,6,1.1352705144782995e-14,1.8113151596828563e-15,1.0,5.131114448886365e-07,5.131114448886365e-07,1.3938922000528044e-07,16
umi,0,12,7,3.892834344542484e-14,5.9725817770205775e-15,0.9999996423721313,7.98855398898013e-06,7.98855398898013e-06,8.427274130344473e-07,16
umi,0,12,8,6.491326989826446e-17,1.901415258657268e-17,1.0,1.298883603340073e-06,1.298883603340073e-06,2.3488227236257474e-07,16
umi,0,12,9,4.524205724006703e-15,9.737403940758343e-16,0.9999998211860657,6.849231795058586e-07,6.849231795058586e-07,2.0778784144268286e-07,16
umi,0,12,10,6.237585817789286e-16,1.5059283625692938e-16,1.0,8.296034366139793e-07,8.296034366139793e-07,1.1437918161737323e-07,16
umi,0,12,11,2.3411152420437157e-14,5.464443323830934e-15,1.0,1.2276409506739583e-06,1.2276409506739583e-06,2.8038174001681147e-07,16
umi,0,12,12,1.241627619540864e-10,6.48973236261341e-11,1.0,1.6232726238740725e-06,1.6232726238740725e-06,3.069592966100051e-08,16
umi,0,12,13,8.103704093825051e-13,2.255295424155243e-13,0.9999999403953552,5.412231075752061e-06,5.412231075752061e-06,3.7005501823260176e-07,16
umi,0,12,14,1.631044543848486e-15,3.636632462198096e-16,0.9999999403953552,2.3298607629840262e-06,2.3298607629840262e-06,4.4900176958369884e-07,16
umi,0,12,15,3.3828459617600287e-13,8.259259704108957e-14,0.9999998807907104,2.679219733181526e-06,2.679219733181526e-06,3.9287442615706824e-07,16
umi,0,12,16,2.4879607318638355e-15,9.532472789499638e-16,1.0,2.5495448880974436e-06,2.5495448880974436e-06,2.756426372107559e-07,16
umi,0,12,17,3.989261045208946e-14,1.2169900876705508e-14,0.9999998807907104,1.524041863376624e-06,1.524041863376624e-06,1.786311353923728e-07,16
umi,0,12,18,1.772687097855561e-16,5.1782492345109696e-17,1.0,3.144060656268266e-06,3.144060656268266e-06,3.320883453160159e-07,16
umi,0,12,19,1.6498573914285385e-13,3.269506518820131e-14,0.9999999403953552,2.183522610721411e-06,2.183522610721411e-06,2.2185783207084946e-07,16
umi,0,12,20,3.3584085282191737e-16,4.812708857400926e-17,0.9999999403953552,8.97099198482465e-07,8.97099198482465e-07,1.2021860916314128e-07,16
umi,0,13,0,4.873312517083271e-15,1.825077751009844e-15,0.9999999403953552,1.8764591231956729e-06,1.8764591231956729e-06,1.7860812899741755e-07,16
umi,0,13,1,9.280269663651774e-18,1.638864306522604e-18,1.0,5.259503836896329e-07,5.259503836896329e-07,1.5848171103275163e-07,16
umi,0,13,2,4.215755117733054e-15,1.3305470938760776e-15,1.0,2.656637434483855e-06,2.656637434483855e-06,7.981069611597216e-07,16
umi,0,13,3,9.297856074831889e-14,1.73092504142814e-14,0.9999999403953552,2.113836899297894e-06,2.113836899297894e-06,6.044875797007158e-08,16
umi,0,13,4,9.478054709373165e-14,4.639971268533341e-14,0.9999997615814209,6.130723704700358e-06,6.130723704700358e-06,5.58827626305581e-07,16
umi,0,13,5,1.842506202333266e-17,3.590840669929446e-18,1.0,2.296724460393307e-06,2.296724460393307e-06,2.592625111582613e-07,16
umi,0,13,6,9.747519149639727e-16,1.5654543970309778e-16,0.9999999403953552,1.348896489616891e-06,1.348896489616891e-06,2.732011306102995e-07,16
umi,0,13,7,4.59534573263636e-13,1.0432057778383963e-13,0.9999998211860657,2.239434934381279e-06,2.239434934381279e-06,1.699162801965101e-07,16
umi,0,13,8,6.034005345195894e-16,1.7346316258415892e-16,1.0,7.355098432526574e-07,7.355098432526574e-07,1.463014561845877e-07,16
umi,0,13,9,7.648970226010385e-16,1.1059596033991602e-16,1.0,4.138382337259827e-06,4.138382337259827e-06,6.254719906692115e-07,16
umi,0,13,10,3.571475781130924e-17,7.52052264290144e-18,1.0,1.2963818107891711e-06,1.2963818107891711e-06,2.097241087786499e-07,16
umi,0,13,11,2.0375135376835597e-13,6.63851569202012e-14,0.9999999403953552,7.408855253743241e-07,7.408855253743241e-07,1.061370793384396e-07,16
umi,0,13,12,3.3452704716069094e-13,1.4382199316036182e-13,0.9999999403953552,4.201646788715152e-06,4.201646788715152e-06,5.67787267600037e-07,16
umi,0,13,13,6.771479314025678e-10,2.0443594039853963e-10,0.9999999403953552,6.414736049009662e-07,6.414736049009662e-07,7.668630964239912e-08,16
umi,0,13,14,9.671750225755961e-13,4.613037382639185e-13,0.9999999403953552,1.1013896710210247e-06,1.1013896710210247e-06,1.8552917321370992e-07,16
umi,0,13,15,5.053376691573205e-11,1.3091026526690364e-11,1.0,2.0231811959092738e-07,2.0231811959092738e-07,3.078727617218409e-08,16
umi,0,13,16,3.5991195156101436e-14,2.2098701652774853e-14,0.9999999403953552,1.073772000381723e-05,1.073772000381723e-05,1.2654301862483408e-06,16
umi,0,13,17,5.773139131915306e-14,2.3054136182552865e-14,1.0,6.084292181185447e-07,6.084292181185447e-07,8.380238973461444e-08,16
umi,0,13,18,1.0795687662588498e-16,2.05041761850216e-17,0.9999999403953552,1.6379104863517568e-06,1.6379104863517568e-06,1.5454144729161252e-07,16
umi,0,13,19,1.421784788518219e-14,3.8474845325767865e-15,1.0,2.292231329192873e-06,2.292231329192873e-06,2.046946778142317e-07,16
umi,0,13,20,1.0444625274878366e-14,2.4897347638414002e-15,1.0,7.648860105291533e-07,7.648860105291533e-07,2.0618950451368604e-07,16
umi,0,14,0,6.109304208950014e-13,1.1972836459241132e-13,7.425072681144229e-07,7.425072681144229e-07,7.425072681144229e-07,1.8077980306916377e-07,23
umi,0,14,1,1.4960711378012928e-12,3.0934770803986433e-13,2.7771918666985584e-06,2.7771918666985584e-06,2.7771918666985584e-06,1.8415630495095067e-07,23
