time_s,interval_index,long_ratio,short_ratio,backed_off_sector_count,muted_sector_count
612.0,99,0.9979950979945312,0.03481581144912286,6,0
613.0,99,0.9979950979945312,0.03481581144912286,6,0
614.0,100,0.983804089028034,0.03468290279821239,9,0
615.0,100,0.983804089028034,0.03468290279821239,9,0
616.0,100,0.983804089028034,0.03468290279821239,9,0
617.0,100,0.983804089028034,0.03468290279821239,9,0
618.0,100,0.983804089028034,0.03468290279821239,9,0
619.0,101,0.990342283426116,0.035253563269934715,13,0
620.0,101,0.990342283426116,0.035253563269934715,13,0
621.0,101,0.990342283426116,0.035253563269934715,13,0
622.0,101,0.990342283426116,0.035253563269934715,13,0
623.0,101,0.990342283426116,0.035253563269934715,13,0
624.0,102,0.9936486598659718,0.035453867166100626,7,1
625.0,102,0.9936486598659718,0.035453867166100626,7,1
626.0,102,0.9936486598659718,0.035453867166100626,7,1
627.0,102,0.9936486598659718,0.035453867166100626,7,1
628.0,102,0.9936486598659718,0.035453867166100626,7,1
629.0,103,0.9886556964364258,0.03508583895533518,7,0
630.0,103,0.9886556964364258,0.03508583895533518,7,0
631.0,103,0.9886556964364258,0.03508583895533518,7,0
632.0,103,0.9886556964364258,0.03508583895533518,7,0
633.0,103,0.9886556964364258,0.03508583895533518,7,0
634.0,104,0.9642101360551475,0.034495365069279395,7,1
635.0,104,0.9642101360551475,0.034495365069279395,7,1
636.0,104,0.9642101360551475,0.034495365069279395,7,1
637.0,104,0.9642101360551475,0.034495365069279395,7,1
638.0,104,0.9642101360551475,0.034495365069279395,7,1
639.0,105,0.9807295633670854,0.03491904939479007,8,0
640.0,105,0.9807295633670854,0.03491904939479007,8,0
641.0,105,0.9807295633670854,0.03491904939479007,8,0
642.0,105,0.9807295633670854,0.03491904939479007,8,0
643.0,105,0.9807295633670854,0.03491904939479007,8,0
644.0,106,0.9728497244422388,0.0346376843667351,7,0
645.0,106,0.9728497244422388,0.0346376843667351,7,0
646.0,106,0.9728497244422388,0.0346376843667351,7,0
647.0,106,0.9728497244422388,0.0346376843667351,7,0
648.0,106,0.9728497244422388,0.0346376843667351,7,0
649.0,107,0.9764809121552155,0.035145256951898754,6,1
650.0,107,0.9764809121552155,0.035145256951898754,6,1
651.0,107,0.9764809121552155,0.035145256951898754,6,1
652.0,107,0.9764809121552155,0.035145256951898754,6,1
653.0,107,0.9764809121552155,0.035145256951898754,6,1
654.0,108,0.9858482505246744,0.035449387274035876,6,1
655.0,108,0.9858482505246744,0.035449387274035876,6,1
656.0,108,0.9858482505246744,0.035449387274035876,6,1
657.0,108,0.9858482505246744,0.035449387274035876,6,1
658.0,108,0.9858482505246744,0.035449387274035876,6,1
659.0,109,0.9873792814358305,0.035570505904876114,6,1
660.0,109,0.9873792814358305,0.035570505904876114,6,1
661.0,109,0.9873792814358305,0.035570505904876114,6,1
662.0,109,0.9873792814358305,0.035570505904876114,6,1
663.0,109,0.9873792814358305,0.035570505904876114,6,1
664.0,110,0.9916362749583046,0.03574404801886749,6,1
665.0,110,0.9916362749583046,0.03574404801886749,6,1
666.0,110,0.9916362749583046,0.03574404801886749,6,1
667.0,110,0.9916362749583046,0.03574404801886749,6,1
668.0,110,0.9916362749583046,0.03574404801886749,6,1
669.0,111,0.9973062323672108,0.036048830579701735,6,1
670.0,111,0.9973062323672108,0.036048830579701735,6,1
671.0,111,0.9973062323672108,0.036048830579701735,6,1
672.0,111,0.9973062323672108,0.036048830579701735,6,1
673.0,111,0.9973062323672108,0.036048830579701735,6,1
674.0,112,0.9799909964865825,0.03538209936080837,7,1
675.0,112,0.9799909964865825,0.03538209936080837,7,1
676.0,112,0.9799909964865825,0.03538209936080837,7,1
677.0,112,0.9799909964865825,0.03538209936080837,7,1
678.0,112,0.9799909964865825,0.03538209936080837,7,1
679.0,113,0.9763367643441504,0.035257591701639356,7,1
680.0,113,0.9763367643441504,0.035257591701639356,7,1
681.0,113,0.9763367643441504,0.035257591701639356,7,1
682.0,113,0.9763367643441504,0.035257591701639356,7,1
683.0,113,0.9763367643441504,0.035257591701639356,7,1
684.0,114,0.9695731414280493,0.03501574690280002,7,1
685.0,114,0.9695731414280493,0.03501574690280002,7,1
686.0,114,0.9695731414280493,0.03501574690280002,7,1
687.0,114,0.9695731414280493,0.03501574690280002,7,1
688.0,114,0.9695731414280493,0.03501574690280002,7,1
689.0,115,0.9967184323201229,0.035755526579966744,7,0
690.0,115,0.9967184323201229,0.035755526579966744,7,0
691.0,115,0.9967184323201229,0.035755526579966744,7,0
692.0,115,0.9967184323201229,0.035755526579966744,7,0
693.0,115,0.9967184323201229,0.035755526579966744,7,0
694.0,116,0.9943260362709975,0.03568190725169206,7,0
695.0,116,0.9943260362709975,0.03568190725169206,7,0
696.0,116,0.9943260362709975,0.03568190725169206,7,0
697.0,116,0.9943260362709975,0.03568190725169206,7,0
698.0,116,0.9943260362709975,0.03568190725169206,7,0
699.0,117,0.9608637794574497,0.03467321815837966,7,1
700.0,117,0.9608637794574497,0.03467321815837966,7,1
