link_id,sample_index,is_endpoint,fraction_from_tx,distance_from_tx_m,longitude_deg,latitude_deg,elevation_m_asl
E3_SITE_01,39,False,0.39,1169.9999999996935,-75.80877,45.56879473353162,153.44110107421875
E3_SITE_01,40,False,0.4,1199.9999999996858,-75.80877,45.56906465631704,154.58682250976562
E3_SITE_01,41,False,0.41,1229.9999999996778,-75.80877,45.569334579089656,154.91175842285156
E3_SITE_01,42,False,0.42,1259.99999999967,-75.80877,45.56960450184946,156.1615753173828
E3_SITE_01,43,False,0.43,1289.999999999662,-75.80877,45.56987442459646,156.23350524902344
E3_SITE_01,44,False,0.44,1319.9999999996542,-75.80877,45.57014434733064,156.32769775390625
E3_SITE_01,45,False,0.45,1349.9999999996464,-75.80877,45.57041427005203,155.65289306640625
E3_SITE_01,46,False,0.46,1379.9999999996385,-75.80877,45.57068419276059,155.58761596679688
E3_SITE_01,47,False,0.47,1409.9999999996307,-75.80877,45.57095411545634,156.46253967285156
E3_SITE_01,48,False,0.48,1439.9999999996228,-75.80877,45.571224038139285,155.53515625
E3_SITE_01,49,False,0.49,1469.9999999996148,-75.80877,45.57149396080942,153.04913330078125
E3_SITE_01,50,False,0.5,1499.999999999607,-75.80877,45.57176388346674,152.40003967285156
E3_SITE_01,51,False,0.51,1529.9999999995991,-75.80877,45.572033806111264,156.70355224609375
E3_SITE_01,52,False,0.52,1559.9999999995914,-75.80877,45.57230372874296,159.9657440185547
E3_SITE_01,53,False,0.53,1589.9999999995837,-75.80877,45.57257365136186,160.57444763183594
E3_SITE_01,54,False,0.54,1619.9999999995755,-75.80877,45.57284357396794,165.50160217285156
E3_SITE_01,55,False,0.55,1649.9999999995678,-75.80877,45.573113496561206,176.15574645996094
E3_SITE_01,56,False,0.56,1679.9999999995598,-75.80877,45.57338341914168,182.44656372070312
E3_SITE_01,57,False,0.57,1709.999999999552,-75.80877,45.57365334170933,191.861328125
E3_SITE_01,58,False,0.58,1739.999999999544,-75.80877,45.57392326426418,194.98941040039065
E3_SITE_01,59,False,0.59,1769.9999999995364,-75.80877,45.574193186806205,195.6515350341797
E3_SITE_01,60,False,0.6,1799.9999999995284,-75.80877,45.57446310933543,193.3938751220703
E3_SITE_01,61,False,0.61,1829.9999999995207,-75.80877,45.57473303185184,192.4640655517578
E3_SITE_01,62,False,0.62,1859.9999999995127,-75.80877,45.57500295435544,191.5343170166016
E3_SITE_01,63,False,0.63,1889.999999999505,-75.80877,45.57527287684623,192.99864196777344
E3_SITE_01,64,False,0.64,1919.999999999497,-75.80877,45.57554279932421,195.83531188964844
E3_SITE_01,65,False,0.65,1949.999999999489,-75.80877,45.57581272178939,195.81727600097656
E3_SITE_01,66,False,0.66,1979.9999999994811,-75.80877,45.57608264424174,188.7499847412109
E3_SITE_01,67,False,0.67,2009.9999999994732,-75.80877,45.576352566681294,183.4874725341797
E3_SITE_01,68,False,0.68,2039.9999999994657,-75.80877,45.57662248910804,178.60202026367188
E3_SITE_01,69,False,0.69,2069.999999999458,-75.80877,45.57689241152197,175.5067138671875
E3_SITE_01,70,False,0.7,2099.9999999994498,-75.80877,45.57716233392309,174.83641052246094
E3_SITE_01,71,False,0.71,2129.999999999442,-75.80877,45.5774322563114,174.87086486816406
E3_SITE_01,72,False,0.72,2159.9999999994343,-75.80877,45.5777021786869,176.96348571777344
E3_SITE_01,73,False,0.73,2189.999999999426,-75.80877,45.57797210104959,182.5736083984375
E3_SITE_01,74,False,0.74,2219.9999999994184,-75.80877,45.57824202339947,182.3550262451172
E3_SITE_01,75,False,0.75,2249.99999999941,-75.80877,45.578511945736544,178.5096893310547
E3_SITE_01,76,False,0.76,2279.999999999403,-75.80877,45.5787818680608,176.9718475341797
E3_SITE_01,77,False,0.77,2309.9999999993947,-75.80877,45.57905179037225,176.49850463867188
E3_SITE_01,78,False,0.78,2339.999999999387,-75.80877,45.57932171267088,177.31658935546875
E3_SITE_01,79,False,0.79,2369.9999999993797,-75.80877,45.57959163495672,177.93658447265625
E3_SITE_01,80,False,0.8,2399.9999999993715,-75.80877,45.57986155722973,180.669677734375
E3_SITE_01,81,False,0.81,2429.999999999364,-75.80877,45.58013147948994,182.90711975097656
E3_SITE_01,82,False,0.82,2459.999999999356,-75.80877,45.58040140173734,184.87779235839844
E3_SITE_01,83,False,0.83,2489.999999999348,-75.80877,45.580671323971934,191.3265380859375
E3_SITE_01,84,False,0.84,2519.99999999934,-75.80877,45.58094124619371,192.14739990234372
E3_SITE_01,85,False,0.85,2549.999999999332,-75.80877,45.58121116840268,192.14739990234372
E3_SITE_01,86,False,0.86,2579.999999999324,-75.80877,45.58148109059884,195.7719268798828
E3_SITE_01,87,False,0.87,2609.9999999993165,-75.80877,45.58175101278219,197.3927001953125
E3_SITE_01,88,False,0.88,2639.9999999993083,-75.80877,45.58202093495272,200.4409027099609
E3_SITE_01,89,False,0.89,2669.9999999993006,-75.80877,45.58229085711046,204.96417236328125
E3_SITE_01,90,False,0.9,2699.999999999293,-75.80877,45.582560779255374,210.39537048339844
E3_SITE_01,91,False,0.91,2729.9999999992847,-75.80877,45.58283070138748,215.7670745849609
