p452_time_percentage,polarization_label,bs_gain_case,earth_station_pattern_type,peak_time_s,rank,sector_id,site_id,sector_received_dbw_per_10mhz,fraction_of_aggregate_power
50.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-106.65247075724997,0.034546348083273476
50.0,H,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-106.90844587338037,0.03256901565860204
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-74.22320707099689,0.26395151502920444
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-77.64387986096125,0.12007618467997641
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-78.06553289873727,0.10896614239519574
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-78.37116964044671,0.10156121835961081
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-78.97400403203953,0.08839841192681205
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-79.6838526955789,0.07506882127315734
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-79.97854763267206,0.0701439313262526
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-81.25038469445343,0.052336707385063075
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-82.03750375837168,0.04366108162472363
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-85.20236552755043,0.021067272532373386
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-71.22320707099689,0.26395151502920444
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-74.64387986096125,0.12007618467997641
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-75.06553289873727,0.10896614239519598
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-75.37116964044671,0.1015612183596108
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-75.97400403203953,0.08839841192681205
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-76.6838526955789,0.07506882127315734
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-76.97854763267206,0.0701439313262526
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-78.25038469445343,0.052336707385063075
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-79.03750375837168,0.04366108162472372
50.0,V,COHERENT_ARRAY_UPPER_ENVELOPE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-82.20236552755043,0.02106727253237334
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-98.30560672411539,0.26395151502920394
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-101.72627951407975,0.12007618467997644
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-102.14793255185576,0.1089661423951962
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-102.45356929356521,0.10156121835961063
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-103.05640368515803,0.08839841192681207
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-103.7662523486974,0.07506882127315735
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-104.06094728579056,0.0701439313262526
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-105.33278434757192,0.052336707385063304
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-106.11990341149018,0.04366108162472364
50.0,V,ELEMENT_PATTERN_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-109.28476518066893,0.02106727253237339
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_1,E3_SITE_18,-95.30560672411539,0.26395151502920416
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_04_SEC_1,E3_SITE_04,-98.72627951407975,0.12007618467997652
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_19_SEC_1,E3_SITE_19,-99.14793255185576,0.1089661423951963
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_11_SEC_1,E3_SITE_11,-99.45356929356521,0.1015612183596107
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_13_SEC_1,E3_SITE_13,-100.05640368515803,0.08839841192681214
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_15_SEC_1,E3_SITE_15,-100.7662523486974,0.0750688212731571
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_07_SEC_1,E3_SITE_07,-101.06094728579056,0.07014393132625267
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_01_SEC_1,E3_SITE_01,-102.33278434757192,0.05233670738506313
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_02_SEC_1,E3_SITE_02,-103.11990341149018,0.04366108162472367
50.0,V,ELEMENT_PATTERN_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_16_SEC_1,E3_SITE_16,-106.28476518066893,0.02106727253237332
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-105.48883407185414,0.09010851097632626
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-105.48883407185414,0.09010851097632626
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-105.48883407185414,0.09010851097632626
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-109.0870518008474,0.039349936895378815
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-109.0870518008474,0.039349936895378815
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-109.0870518008474,0.039349936895378815
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,7,E3_SITE_19_SEC_1,E3_SITE_19,-109.65247075724997,0.03454634808327345
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,8,E3_SITE_19_SEC_3,E3_SITE_19,-109.65247075724997,0.03454634808327345
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-109.65247075724997,0.03454634808327345
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,multiple_entry_section_1_2,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-109.90844587338037,0.032569015658602145
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,1,E3_SITE_18_SEC_3,E3_SITE_18,-102.48883407185414,0.09010851097632634
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,2,E3_SITE_18_SEC_2,E3_SITE_18,-102.48883407185414,0.09010851097632634
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,3,E3_SITE_18_SEC_1,E3_SITE_18,-102.48883407185414,0.09010851097632634
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,4,E3_SITE_04_SEC_2,E3_SITE_04,-106.0870518008474,0.03934993689537886
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,5,E3_SITE_04_SEC_1,E3_SITE_04,-106.0870518008474,0.03934993689537886
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,6,E3_SITE_04_SEC_3,E3_SITE_04,-106.0870518008474,0.03934993689537886
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,7,E3_SITE_19_SEC_1,E3_SITE_19,-106.65247075724997,0.034546348083273476
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,8,E3_SITE_19_SEC_3,E3_SITE_19,-106.65247075724997,0.034546348083273476
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,9,E3_SITE_19_SEC_2,E3_SITE_19,-106.65247075724997,0.034546348083273476
50.0,V,ZERO_DBI_PROPAGATION_REFERENCE,single_entry_section_1_1,114.0,10,E3_SITE_11_SEC_3,E3_SITE_11,-106.90844587338037,0.03256901565860204
